tx_id,block_number,timestamp,sender,receiver,value
0x41ea1090a3ceb413bebef9d2cae4494310db5153d8693ac92e934765d6299d58,210158,1441838254,0x31191beeb5a3d7f5ebc5b193e98bd15ce10eb249,0x32be343b94f860124dc4fee278fdcbd38c102d88,4884010040000000000
0xc4aef5c1263d45002e9d6431ab7c2c5d281f7c86213b1e2553e27cc68623ba38,279167,1443029030,0x9a6eb0bbbe50281644d7a7839147f59819506ac0,0x32be343b94f860124dc4fee278fdcbd38c102d88,5121370420000000000
0xc964b5cb8d404d0e1e7773d52407126b62d9fdd923f98c68e47af47f5bc8d4d5,891772,1453545044,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xf5ca7be6e969c5f29b7563348fa79e67a0baa9c2,0
0x02f34f94fdc93761754b95aa65e6fe40dfb694eddc2e9f2d59b122974f68cd0e,955546,1454641819,0x4f7c02fa0335e745162352f2bc51c0e2adf57a08,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,1008093190000000000
0x8c9058db12357f76af49abb13f14a489cd968ad8b847196882556990f05bfc5d,770028,1451462189,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x097738363b1662599ad0777e19461601f5ec8df9,11037615650000000000
0xcb6979f71cbc77956a052f5d7ab65958355d1cd7283c7b8b32c9e61d4c991e77,519384,1447167453,0xcb01e47c5954fd3018bf2d4d154c7254a4c37fb0,0x3060bfe832362e013daf4bc2516dc3f8adfd5b69,0
0x07de04c5d93e3d5d2472874ab7e64defe3531338de683b54bc2441f594005c15,867958,1453132448,0xc400b9d93a23b0be5d41ab337ad605988aef8463,0x9af09991ad63814e53ffc1bccf213ee74027608b,1
0x288fec4ee862133375bd27f3d8606101d99f40258175a970edc58b9182f9d315,625995,1448992632,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xc0920452d99591a4e8b190632c52754c72f73328,6401157570000000000
0xa559d95ecc0f4db6fb0134cd06fdd62eaf3b940fd7f2b7a4a5d48dc2bbe7ef2b,48678,1438960937,0x22f2dcff5ad78c3eb6850b5cb951127b659522e6,0x0000000000000000000000000000000000000000,0
0x71c380537f9bd6f82528a36a3506909d051306dc77e57d2b858ecd771e87efd9,377512,1444738538,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x29e3062e2ce13f9dae9f60a4427ac4b893c6aa46,388990000000000000000
0xb82450ac5d5eeca18d608d8eab63e6e8195158ab47e45ff63993767fb2e7b211,950744,1454560704,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x65d761e28a6f6bddcbe9dadd9e6abf76d9c77ea8,9300409999999998
0xb3538dda0c2fec51c85a987dddb8bafbe1e5bc6010a1f5f290ca54fe1e83f324,546977,1447634031,0x45c1392523399c1ce21ead4ecb808606c189fac2,0xc7696b27830dd8aa4823a1cba8440c27c36adec4,0
0xe3be53edbad813564ac957ffda376e3768ce687d0f304467e3293a4111c7b207,219633,1442000103,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xaf17a4ab5d6b10055fc1eb1bfaccbde69b83af76,20127874549999996928
0xc7600c9dc2a3a53126755b67ce731181388710611bc70cad48e5d9073d4a5096,809250,1452130394,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0x8ec366d55de691c6aa4ded5ab707c785003152acc2f3dcb7ea82c3ca6443214f,659731,1449575984,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x54cec426307c1acaa63b25aa48fade5df9e5d418,13314050000000000
0x4e29ac01461ff9488e888a1aa6244e590e7030a0c9b28cc4be5bd505c4e5de26,848061,1452793684,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xbb7f43edfd8bf08b022fed5bd91e3f9de7e74d09,1943474240000000000
0x1e9874097a7e76842761210eda9e8ab1a7dc68d8552f98b76f069af3f46de3ee,225320,1442097752,0x3251cce70191b7c0625addd94af1e95c87a3d848,0xbbda93a81b882774e1c9b5e3f933fa35dac8bc88,5000000000000000000
0x6383dccdff21cfe02f766b4a19347ab479ce2091a2c564e63569b3ef69cdfa1c,705515,1450354684,0xf4165d92d0cb17dd18b6d3847fe9198803c0aae0,0xf4165d92d0cb17dd18b6d3847fe9198803c0aae0,10000000000000000
0x14fa3059a27dc7281e76e2d2d7a873c036ca0f18a0fdf1d3ad5b741e19e1116a,727432,1450732950,0xef1b8490ee623880af1132399be687862468a0eb,0x32be343b94f860124dc4fee278fdcbd38c102d88,4793754350000000000
0xca82cf3c86bf766025090d710a7471dc693a229ea0147829be72d600e8c40094,980289,1455065648,0x2ef08b6fd5616ef3771406f62f2e1615db9223dc,0x2935aa0a2d2fbb791622c29eb1c117b65b7a9085,0
0x8ca1867d2ace15680f6af289bc336b1a96defd32e9235826af26184a128e0f57,756964,1451237007,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0x1df343939bc1f25997dbf92c68800c2adb6fefd7451f4287190e7236f0100f83,243562,1442419892,0xdd26b429fd43d84ec179825324bad5bfb916b360,0xd523d9dadbf00c985d058f7844fabd3f7f10cf98,0
0x6f5919a64ed8db254f603201ebf5d798d32e313239c5ff7c63feb710c749475c,887754,1453475129,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x572ae26f3632a9bbdc3d3f914a29a0117f3b7980,0
0xf2e819f14f38bcdd603360c2a69458ef0e7b1639da5d7aa9ca1b25967249e342,428624,1445625864,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x078838304c9ee678209ea0959587da9b6f31ebff,1034449290000000128
0x7680c4b8b9d76035b0532fb98091fc4ef072ba9d57311e9004892fec2e26d35a,991099,1455253951,0x7d84abf0f241b10927b567bd636d95fa9f66ae34,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1190635190000000000
0x5ce975d80d4e6a938b9c3373093be953fe0a48f3cd5d7bd1ffb46af09d3fcba5,551403,1447709499,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x00dbcd10744cbe026818faeb943d16749c45a7ee,3150948896222937088
0xf074285e7f764f3ca18f92358422dffe9739018f81758ce64781eae7b4e30c81,579999,1448203990,0xa027231f42c80ca4125b5cb962a21cd4f812e88f,0xf000d531b485d3fc32ed670b26509813d8f47008,24463245560244000000
0x374c6fc53aa6ba0190e975553f13a1de70dd6aae7dc5f6ff033e498b45020ce7,313986,1443647003,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,44781680000000000
0xe2c6604d4abdc5d9704c4128f24596187ba2fc5d1789eadf12eefe9d0d98d1a2,665001,1449667477,0xaad47f10ad1f415aa37585275346522b4a7e7852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1037471390000000000
0xef540efa26e48001da773030a5d2690fbcd58028d177e0e8fb1b663992c53961,737626,1450905039,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0bd4cde622a0c41f9c81a3b3fab5a5bdcad21528,3474108753311620608
0x1d07a7c8df8207517f89043e575bb3a102c10fe8f4328e13b4b903511cfb2635,732035,1450810311,0x4824d4506113eea4238de9ce93cac97b3b04564a,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0x0e817db7c15e74db52dcc6f5aa3ad902588ff108883a2749e3152a59ae06d7c6,259480,1442698394,0x72d784e8bfd03b8f9981c2de6c84c1f4b4e49613,0x32be343b94f860124dc4fee278fdcbd38c102d88,2019833020000000000
0x512e218d8a243d44fb2eaecd04912dadb32d0a27025b7693e876b308f3777718,609099,1448704059,0x64025d29197d0a8e87fb80db2c78dc14dbb92855,0x32be343b94f860124dc4fee278fdcbd38c102d88,2425254580000000000
0xb0d27e1471c5f0da4dcb484448455a2557c55235b69e513dee08a22ba125393d,576681,1448146821,0x63a9975ba31b0b9626b34300f7f627147df1f526,0xf442c4ab4d8cf106bcda6b1f7994485f3f4291a9,1743940370000000000
0xc74ba05d1324a19f59405d2cac6c6c9251db1e9740ab50bde59cdd72ce07f507,873566,1453230495,0x53d2ecb69e014495b6993d96bf43f66fbf67d6ac,0x3589d05a1ec4af9f65b0e5554e645707775ee43c,0
0xdd26e2a19335d3410138e31a106d1c883f872141993134646e31058f39deddff,603301,1448605247,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,0x1df99e975f2e6c2e6945cda3a377552cb582caf6,4950000000000000000
0x29b9243a4ac7754e378c5929eaf16f05cf824fef42dea069363129574a3bd31c,700729,1450272482,0xa533653b93e3bc29daf68decc6b1ad9801f2385c,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0xb0ce9d6534e03da669a978abf10c7c413f512cf762dabf97af6d79bba409429d,210208,1441839288,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xbd6eaf590ef1edd2f94e412d5447dee641713696,2304210905170000000
0xe94f1061bc9bfed9ef68852c6fbca67ad2f4aaea39282483513787bf26e72f82,770150,1451464101,0xfb3826548ae027a4d937f4c6563f67139595b236,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0x7eb70732fecde705482b8c95f979dc9f1e7f02f436af290586303f6c1ffd787b,710421,1450439319,0x257d04ce352931e7b85f27887f312c92b3a8e784,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0x14d6b892628be7067317cbe295ba2a21cb42d6195bdbe8ae3d6731b9a196369c,769920,1451459981,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0x643df30e9fa6b038cb6035d87736aa30fa4fae8d40e98073b9537516c7c4d4b9,824490,1452389256,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x45a972dc43aea65883f9dd495975eb267334ed9c,1920757380000000000
0xf1bda32106d9e63cfe5a696f8616a2de92b2d760745343326aec16dcee49915e,906100,1453791241,0xb63532a6c6904522f9aa7dbf6d763b6ed1852558,0x32be343b94f860124dc4fee278fdcbd38c102d88,1683453450000000000
0x8ba39f908731171fe96ee4e700e71d170ef8e651fac7040c4d6adb581582793b,48698,1438961393,0x48040276e9c17ddbe5c8d2976245dcd0235efa43,0xd8d0549637b65d58e7fb6cbdd11530b399d1ddac,100000000000000000000
0x527f9309e9569ab574b03ab638503d849131ff47caafa2ffd33efebb2d840db9,645438,1449327013,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xb637d3c6235140519a951b7fb2ae1181263e126f,1265758580000000000
0x01e7a807c40fc97116aeb85bdbe9378f33495e5fb47810aecef419e5edaa0c29,962979,1454771692,0xb5606469f317018d21f504b6e1518e54b23fa761,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0xb2c35bf7ad33e2a9fc145c36d7d23e6b6ab363b3d619c14b0c51936121592a90,985918,1455163206,0x63a9975ba31b0b9626b34300f7f627147df1f526,0xaa656e51565979f6893797a72fcd06716a15eab8,1003069320000000000
0xcd9da8bd67e5f4107581b8a68bf80d3b1d9d7dc475fa284f2982c4b09478db42,986954,1455180562,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,0x535260c47e6b717f5454ab608e5e861a09cee648,4988670596910000000
0xd21f3587609d00b31491f7409c3a0404b9702a086b6f234a7fc1cbeaa3fa9fff,767218,1451412753,0xa29862fb7f9b37374d0c9062ab52bdd74d1af867,0x32be343b94f860124dc4fee278fdcbd38c102d88,514636640000000000
0x7ae052f2aff57013ac17a3b0ef276fac3be44e7a9c1b8c731b2c7d2f6c933e5a,223411,1442065125,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,219748720000000000
0xfa501a35f9c19c30987ce4a32921d7a3a665cd83ed73dfeac765fd9ccf68047b,505865,1446934688,0xd56b29381a8684011f810a47ebb390f8551348ae,0x1776281d0d40108941cb41e604dcafbdc3cd61a1,10000000000000000
0xc41e79a627fedc2dda2a0cdacce27dbcbdcf7b1187ec64bd090a5bcaa2e32684,803617,1452035176,0x8710908977f5faa8ff9bc8cf3c0a928bf83aa873,0x32be343b94f860124dc4fee278fdcbd38c102d88,2191738520000000000
0x984baea7f849a069a2c7cb95c5f21f0a1cd2a47825e23357bb8216b457bfd45a,864360,1453072031,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x8710908977f5faa8ff9bc8cf3c0a928bf83aa873,1918240120000000000
0x7f26eea9c47fe5e4322762de1adafecd471f76ab4411b6b435a4e17b38fe0db7,564173,1447926821,0x7a057a77286936c2a9ce03924ba17d3a5a43b8c4,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,12489683117680744448
0xd716c7902269892f5e121d49645bddf4fb2fe7324c685a36fd3caaea4f9f39bf,950915,1454563759,0x72202bb5d0645d495e4bbc1feffbdc3c9cb8d6e1,0x33990122638b9132ca29c723bdf037f1a891a70c,0
0x54b736ea385dd3349cb79a1642c0c485cb563dc00b9882dee9c28a90a27046ff,410337,1445310143,0x63a9975ba31b0b9626b34300f7f627147df1f526,0xbe750c24427887537fbc1e67ed096a59df3a4cc4,10124778250000001024
0xa45d3fbcaf6fb6c7efd1376301e8dd22b2643936b638d2304d5ec77b0cb29a62,962607,1454765149,0xb5606469f317018d21f504b6e1518e54b23fa761,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0x4ebf86dbd354de2327c3a82b8fc738d25d56de22119a463f40bfded4ea9191ad,217746,1441968469,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0f22b7a7614c4dce21d49f78e335416c8ccf7604,7066712623470000000
0x58ea224a1e30594f7c9a03dc70ae98e84cf126599e702e03a3e21fc217c6795f,871409,1453193963,0xc5a59924cce38b9c8bef18dff73569a0e2fb8d08,0x3589d05a1ec4af9f65b0e5554e645707775ee43c,0
0x61edc4ef635e5ac74cbf20fe43b189788ed236492d6598394eb5d5f9ada6b803,934193,1454276694,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf5d09fba8e8f535bb488c3d9a466f07775913391,1001034370000000000
0x47d5e233ee12778100cf00e78791203ae786d3989ba17632f3620ecb190c630e,505973,1446936452,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x662a44fb5740d2031228dce2e2df66c49b850b6e,0
0x7d2ba2518bef94ded8572e153178fc1acb246c967afc65e797faa0d3b7daaf79,547690,1447646916,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x105ae3d01850f48cbf679784488fd005ffda54a4,1036799050000000128
0x62559b6cf5235a1878f66242a5e7d8849699d09deb7813ab0f3dc21e27f8b5d1,871961,1453203231,0xc5a59924cce38b9c8bef18dff73569a0e2fb8d08,0x3589d05a1ec4af9f65b0e5554e645707775ee43c,0
0xaa65fef94ba5cd21f266365f2fa512c57c2ae610e025b2391740767423c4f832,938420,1454349041,0x0c729be7c39543c3d549282a40395299d987cec2,0xa27298fd26ff1c66d352f945bb601907832ad946,783164180000000000
0xded7b01f616f1779b5ab15d6ce7ee374cf54ce2cd26cdf24a6f74ebd9e86bef4,810757,1452157603,0x18631333a6c3237d948b39a8a8becaff33aff013,0x32be343b94f860124dc4fee278fdcbd38c102d88,2086327780000000000
0x2b77a623d1440660e19cd00d854f6bbf4096fa12707628905b7ab81699cd7e12,871416,1453194063,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf33530dd70b283a998ef8cd2712b4050df320a6c,18524126060000000000
0x2c67ae33b9f6ff9c59ad936f70a72c46f3508ebd8b3117dc85ec98e2d789530f,576969,1448151965,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0xf5298cc265667dd12f5d21fb8a5ea6c7421ceb49,5320934800000000000
0xb96b830e950d1737d8ee5904d12acfbb70b13d2b63985ba4f2a2d26800737d7c,607901,1448683248,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf15c26d99424544649e50ae87c589cf897122740,6381659050000000000
0xaae043c9d88c828936aaf5dcd5f5ca59058542eb77ab0e2ff983e839848ee89f,954054,1454616434,0x0c729be7c39543c3d549282a40395299d987cec2,0xe80b23ded89f38051c3dd96b471ef5e5999862b0,575492310000000000
0x42aaadccb9a51d5a1dc12e2ab2c26a7bb835cff3bc8e302dbe621e52319143a6,945631,1454474517,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xeda5b45127857fc3bc487100434092d9396da199,1000990000000000065536
0x2803158acd30e51a132ce5f66341156224cb88c0510de221004c018e7979ddba,725432,1450699504,0x378fcaef49580b550cb7164f14811a5e613bd683,0x32be343b94f860124dc4fee278fdcbd38c102d88,1407962910000000000
0x82360790cf94140f21080610353f8140a0dc4743a05d2e74f3d1fa7dbed0387e,815839,1452243826,0x0c729be7c39543c3d549282a40395299d987cec2,0x25c36c1cfe77e9dc81fcdf0c28782709ac05d09f,158689020000000010
0xd38637e4d4c52f00bf5017af6f95cd0eb2485ff3259f271c4ab7c42f76350c3a,48725,1438961961,0x305f78d618b990b4295bac8a2dfa262884f804ea,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3989900000000000000000
0x2b0a570a6f978062749f411bb0eed9607d81df7265645878ed24595167614694,795498,1451898052,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa195cf51e25bde18fdfa8a93e18ec5ad1ae4df94,1427742119681003008
0xd7c4d8dd469009977867770010f5dde2423947d2befdfda29076333ec82f1bb9,570689,1448043546,0x3031c59bec7917ec9bf943798a2255c70a73c197,0x32be343b94f860124dc4fee278fdcbd38c102d88,3222345030000000000
0xba2a17994c159260081f4a6e9441e3a3c31f82829f2488292f8490198b5614c7,626685,1449004016,0x770e2de60a56861f14ff290b17748ce8f576aa8f,0x32be343b94f860124dc4fee278fdcbd38c102d88,10293344080000000000
0x0e3d75d3e3323267262660b4c5f2fb2661034fab4a01417b7f443087c8015862,780711,1451645956,0x892ae86110c2354b4a65518f3e5678619b453f07,0x32be343b94f860124dc4fee278fdcbd38c102d88,13379988980000000000
0xdfaf6c45f9e67830e3960c3b0f27f2cd8da82d494f51e5f9c7901f685dcd1709,656778,1449525349,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x5eb0f678e676695317f8f9ef235c8c8835588d0a,1008658800000000000
0xddf7bc74b8d73da8db862f885aca65369d10db06780f3a57fcadd5647b95dc25,603945,1448615837,0x2be3607105ef3b76f94c88b59ced4aa7b6d8a094,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,2990094030000000000
0x16083da249fca3a2312e3dfd1f43c29948ad79b4d9be66147a4f8c14ca5cf5ee,820553,1452323606,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0xcb68e9ac287021e6e0110d1afb41dd9c2985b941,14750470590000000000
0xe2f788f611a506d4f31b698be3cdb6793b3ab7bdb8743587ed54c1636fa28ca5,289371,1443203733,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,102197300000000000
0xa68c391ce4287949690f4213e8e0d36f24fcf0f5e98eb71c5896210f9905951b,857019,1452946560,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0xed02d727e8004b46bc1a8e96884a5cf303382459,1209888260000000000
0xa7465c74a48e6b5865485d83e1fac00613921a7d95b9300aa62e2b9b6127a648,821978,1452347134,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x6589d22b54648e5d67dc008ebd0c836d3df39c87,1051633320000000000
0x9d3e0df82758d44dd764fe41a0f52632ce9d21c789632979022f3722607e1d71,868667,1453144774,0xc5a59924cce38b9c8bef18dff73569a0e2fb8d08,0x3589d05a1ec4af9f65b0e5554e645707775ee43c,0
0xa78b2a5d38a9ad7819706e3e13cfa4562dd2a7e45c0662261255a04a622872da,841475,1452683139,0x9d24b75ed872b2a1a0f24030d44a0b423104d0ad,0x6a5ab82ebbf67803351a3349b4f49cc573ac2ca4,9681320276572416760
0x76737435db7132ac2d703f42de906a01639c63d7efaf885ad014e0815ca3ef4e,732603,1450819779,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xff78baa804add29cd783483b6ccd150b0589ddcb,4134064412643487744
0xfca0ab058536add7ea22a6e560c0708cf26f94bb40edd71de5100194248b12df,631551,1449090936,0x689dacb52e18f08d8dfcdd62415c7776aed8fb89,0x32be343b94f860124dc4fee278fdcbd38c102d88,4070641360000000000
0x97541ba20958f0028d39e89561c849b1280b9c44e6cf67a41d575b09a096c8bf,840766,1452670596,0x238e2f1f11edf36df21a79a3356ad62587f0e7ae,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0x3280b2b27b9547a779cf0d8c2c8b9346fba0b167a41f2e2e2bcb3f4abae94b0a,780357,1451639540,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x68dcc271e4f93916d782dc71d7fdb6087e80d727,8277360341652894720
0x8d7beeeb22aa7859068a0a8e6c28d5b802b98ea7e4cd7a3a205fbb9439533662,907233,1453809481,0xc400b9d93a23b0be5d41ab337ad605988aef8463,0x9af09991ad63814e53ffc1bccf213ee74027608b,1
0x6e7afd3fae6e4560b8d0ba7538629c994f61fdf2fdc20e3c466d129f416cf8fb,417882,1445440723,0x4decf822063e1632461d83e4cace667d2e257ee3,0x32be343b94f860124dc4fee278fdcbd38c102d88,1144934670000000000
0x3babbb4be0e0a3333de4451ab5d5d09b7f85833d559fe61e082a5344f3f32e70,702361,1450300073,0x715831b632c51081b507af551f534a50fcbb3690,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,4348294218221610800
0xc40c1909549b824476a7123f2b039e3343d04b390327eb577d1173611b1aee7b,697026,1450207195,0xad052ea29e16eef8520fb239377389046aa2ab3a,0x7de5aba7de728950c92c57d08e20d4077161f12f,1
0x7a5fcfc6a1e60d5942d4fbed677f1f1e632189ce9d7b1b8b9b25cf9607698516,404361,1445206242,0x6acdfe33bb9f3103eef15c2fd8c9676479654f09,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,32998950000000000000
0xb287025eb03b62b644e5623159421662af608b85fc290f0fe39d328c03bf77d9,475196,1446411853,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x740e85cbde4b75823bd6a1ff1fba4c3b481bf9cc,7822475227665098752
0xcb2730ae6ec8ed9c58b6637da80cca28f5c3744d86c8815e6048cd840494232b,241866,1442390278,0x13ae5b35f82651ff327d41502f0aa90da76d777e,0x32be343b94f860124dc4fee278fdcbd38c102d88,30008950000000000000
0x125f2d09dc33fa0b3d73e924e899216474b61c572a3812089ebda1195347a275,332655,1443964766,0xc4a673993220f6aca6a2190989b7969c94f18074,0x32be343b94f860124dc4fee278fdcbd38c102d88,1369417380000000000
0x353f3f0f29aa1a6848e67d85136288e8c21a5cbd13ac34d26c2ec1238d504b74,957950,1454683646,0x09197b95a57ad20ee68b53e0843fb1d218db6a78,0xcc21239f98c3fdf869732aefad07324e8aefc284,100504340000000000
0x2fe61ff3cccbb94ee703ccc4c999241c2617a2c4cd81d2c9f6c0f7d885483159,543846,1447581695,0xfc8bc4ed86df73001ce6082f3db914d7c7a9a6cc,0x32be343b94f860124dc4fee278fdcbd38c102d88,4959345000000000000
0xc9d72a4d07a7f3f9d9bf0166ea0719adfbc7a5b76a7afff29c8098a9e2d8a504,697448,1450214877,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xce2bb25f01b28495ce47ee20c8c93261c438c6a9,2815842295596125696
0xe5f8b177ed19ac48442aa0ec4936472c10162271ee540777f0c43c02896a0cbd,673105,1449802437,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0xe3c529a58e1b55a594e961133dd244354387befa,5063574190000000000
0x74d7217c8f9f5948fd673da68f0c183db5a045eb808dac9f988b5e1719c0aa2a,775812,1451561251,0x9d551f41fed6fc27b719777c224dfecce170004d,0x5a9fc9284b91a22780d796ff385cde69666c5d85,2170230766125511424
0x61b3f7bb96020f486ef70da48ae56f3f6b35f081d572d5b8653ad408dcf8def9,539936,1447515940,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x4d646258983e741ed3228f43579ba5e827008e9f,5005058810000000000
0x564b9e93b71c6721863abfbbda9376814d42222ce24f5556b544156a10256960,358956,1444421315,0x9d551f41fed6fc27b719777c224dfecce170004d,0xee5a8e2c642384f0d97ed776e9f19a59b4c34015,1026329865049993344
0x519e8cbefbd903879c6b2cea6994b91d950ced727eb40e4981ce920f2944b219,585229,1448292719,0xc3665b8a9224ba8da9a20322f31d599cafa52c5c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1104214000000000000
0x8cfe7e508bbe3f65e7d2274f993241a053ca478df37719a0706b079ad6087ad1,220156,1442009129,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x96dade6c87e483acb081e9f669b4fc029a440e8b,2444016130000000000
0xad124f1d153af72bbffedf29bd64a4b79ad62a1a78b6d5ed140fcea061fc9793,802505,1452016139,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,0
0xfc374d4602779185d3de1fbcf5ede2906992ceac5b205ac523bcf4cbcbe04f27,442717,1445864120,0xa61b3676b5bdf9287932eed21fd49fde93ea27ba,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1541038129445840000
0x5ed17953bab7571633e61f8ed0f955f3131c682fef931dd5dc90ba707f8f3f1f,48807,1438963376,0x29e88cb82e196ca8edb167258f9ba302a31cb2f6,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000
0x036746c4abe501bb9b7751bacf87159b7513634786b171eb0131eb701d78f79f,207760,1441797460,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,58091480000000000
0xd5665918edc07bd02887fb56d98479c4359c058c1e60f4636d896269fd1745e9,924438,1454106388,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe23baed0eeb37eb443173ff6725628d48fcbd75b,316992869099999985664
0x633df83736c5f6c6fd02270216c3dbc6c69dc8e64100e90998784ba72eb5d12b,553933,1447753931,0x03b07af980aabadc23363c7e0f3fbe46d1a4f351,0xdae787ec66e65c60ad35203800b97b45fcb0f909,13179687390239832064
0x67db5d728ab9dad827d51d31ee9e04dbcdbaffb2c4b9de356eff111b885b3736,434585,1445724730,0xd3a57c79fde37ed4ed9991638f3c0a59413a3c0f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1925637050000000000
0x218a7597e0aa7c3694af4f09cff34013e2d972cab5b06eca83409f19fbc9d533,483097,1446548386,0xa027231f42c80ca4125b5cb962a21cd4f812e88f,0x5f130598d17076b0d247ad41f15948ddfaa9e6b6,7669812211214390
0x05e5437a3bbea49c75f2eacba5d55c56bb865d33a2997fa1d75021bdb822fe24,337229,1444044558,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xd6723cc3c74223c15df0048c1ca60ca3ad523a1e,10200416840000000000
0x9e8c2ec6d7c54f355c84ca073f005ff9b3a5b2e6d0b4c96e7d9763efa6fa45b2,388903,1444937493,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,0x4c41e5cf5ce59a8f3e090b4b08e108bbbae7250b,0
0x6a81908a473bfd4010f1c3d91af434d54defe74ae43b585a2ad988ff1f81eb3b,48843,1438963876,0x77028e409cc43a3bd33d21a9fc53ec606e94910e,0xd1ccb40781ec460bfa996ec6e834f1a3074ac3a5,500000000000000000000
0x51cfd6efc6ecb6af4429967a23da88e23db1b1b2bd5fff429578198d1fd4acd1,827595,1452442886,0x4da4fb1afc45108623e36675340f856fc9bd7f90,0x32be343b94f860124dc4fee278fdcbd38c102d88,1111654800000000000
0x8713552f69945886e6bf061a07502b036d3e8fcaaefe12b584e252ec77bb3a55,568222,1447998799,0xb4f523106d96985a62306557ed1e19f129d42812,0xad8d3a5d2d92eb14bb56ca9f380be35b8efe0c04,104000000000000000000
